_id,author,date,section,sub_title,text,title,url 
[176],Larissa Bernardes,02-04-2019 21:47:12+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,"VÍDEO: na draga, Magno Malta faz propaganda de Whey Protein em suas redes",https://www.diariodocentrodomundo.com.br/video-na-draga-magno-malta-faz-propaganda-de-whey-protein-em-suas-redes/
[177],Diario do Centro do Mundo,04-04-2019 09:51:35+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"É inacreditável que o ministro da Educação, Vélez Rodríguez, atente mais uma vez contra preceitos fundamentais da Constituição brasileira, desta vez, com o anúncio de que fará mudanças unilaterais nos livros didáticos, com o intuito de apresentar o golpe militar de 64 como um “regime democrático de força”. Essa medida agride a liberdade de cátedra, o livre exercício do magistério e o pacto federativo.,O Programa Nacional do Livro Didático (PNLD) foi criado, com outra denominação e menor abrangência, em 1929, e foi sendo aprimorado ao longo de muitas gestões do MEC. O PNLD segue critérios técnicos, alinhados ao Plano Nacional de Educação, dentro de um regime de colaboração entre os entes da federação, municípios, estados e união. As redes escolares, municipais e estaduais, têm total liberdade acadêmica e pedagógica, a partir de um princípio constitucional que estabelece a liberdade de cátedra e o regime de colaboração.,Portanto, o PNLD assegura que as redes de ensino e seus respectivos professores e professoras optem, dentro de um cardápio de opções oferecidas pelo Ministério da Educação, por obras que assegurem qualidade acadêmica e científica e atendam aos projetos pedagógicos de cada escola. O foco é a distribuição de livros didáticos, pedagógicos e literários, de forma sistemática, regular e gratuita para todas as escolas públicas, de educação infantil, ensino fundamental e médio, interessada.,Dentro desses princípios constitucionais, o MEC não pode e nem poderá tentar impor conteúdos, pacotes ideológicos, visões unilaterais e, muito menos, a nova “verdade histórica” sobre o golpe de 1964, nos livros didáticos. O atual ministro e seu governo já afirmaram que defendem a ditadura de 64, que rasgou a Constituição, que censurou, que restringiu a liberdade de manifestação e de organização, que perseguiu, que prendeu, que torturou, que assassinou e que forçou o exilio de muitos que lutavam pelo reestabelecimento do estado democrático de direito.,A democracia é um regime tão fantástico e flexível que permite, até mesmo, aos que a ela se opõem o direito se expressar livremente. Mas, o regime democrático e a Constituição brasileira não permitem que o ministro da Educação possa impor sua visão obscurantista aos livros didáticos ofertados pelo governo federal.,Os comitês que selecionam os livros do PNLD são formados por especialistas, com reconhecimento acadêmico, via de regra integrantes e pesquisadores dos corpos docentes de nossas universidades, que, ao elaborarem os pareceres de cada obra, sequer identificam os autores das mesmas, para assegurar o absoluto rigor técnico nas escolhas.,Definitivamente, não compete ao ministro da Educação impor o conteúdo dos livros, mas sim as redes de ensino, que têm a mais ampla liberdade acadêmica e pedagógica para escolher a bibliografia escolar.,Por mais que o ministro Vélez, assumidamente monarquista, não goste, o Estado brasileiro é republicano e ainda democrático. Como tal, exige o respeito absoluto à pluralidade das ideias, à liberdade de cátedra e ao pacto federativo e seu regime de colaboração.,Mais uma vez, o ministro está tentado violar a Constituição. Vélez já voltou atrás seis vezes em medidas ilegais e descabidas, já foi acusado de improbidade administrativa por uma delas, e terá que voltar a sétima. Foram 15 assessores demitidos, hoje, foi a vez do assessor de comunicações do MEC. Caso insista nessa iniciativa autoritária, ilegal e descabida, logo teremos novas demissões e recuos, ou mais um processo contra o ministro.,O PNLD é um programa consolidado, reconhecido e valorizado internacionalmente, que deve ser preservado e aprimorado. O respeito à liberdade de cátedra, à pesquisa científica e ao pacto federativo exigem critérios eminentemente técnicos na seleção dos livros que compõe o programa e são pilares fundamentais para o êxito do mesmo.,Aloizio Mercadante, ex-ministro da Educação",Mercadante: Vélez comete mais uma ilegalidade ao tentar impor conteúdo nos livros didáticos,https://www.diariodocentrodomundo.com.br/mercadante-velez-comete-mais-uma-ilegalidade-ao-tentar-impor-conteudo-nos-livros-didaticos/
[178],Pedro Zambarda de Araujo,31-03-2019 14:50:26+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,Apoie o trabalho do Jota Camelo em ,Os anos de chumbo. Por Jota Camelo,https://www.diariodocentrodomundo.com.br/os-anos-de-chumbo-por-jota-camelo/
[179],Diario do Centro do Mundo,20-03-2019 15:31:19+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,"VÍDEO: Bolsonaro, Trump e o golden shower viram esquete de humor nos EUA",https://www.diariodocentrodomundo.com.br/video-bolsonaro-trump-e-o-golden-shower-viram-esquete-de-humor-nos-eua/
[180],Pedro Zambarda de Araujo,20-03-2019 21:33:20+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,Essencial do DCM – Bolsonaro despenca no Ibope e não será salvo pela mamadeira de piroca,https://www.diariodocentrodomundo.com.br/essencial-do-dcm-bolsonaro-despenca-no-ibope-e-nao-sera-salvo-pela-mamadeira-de-piroca/
[181],Pedro Zambarda de Araujo,29-03-2019 20:58:25+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,Essencial do DCM – Mídia europeia condena comemoração do golpe ordenada por Bolsonaro,https://www.diariodocentrodomundo.com.br/essencial-do-dcm-midia-europeia-condena-comemoracao-do-golpe-ordenada-por-bolsonaro/
[182],Pedro Zambarda de Araujo,31-03-2019 15:02:57+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO – Ato contra a ditadura na Praça da Liberdade,https://www.diariodocentrodomundo.com.br/video-ato-contra-a-ditadura-na-praca-da-liberdade/
[183],Larissa Bernardes,02-04-2019 22:56:32+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO: Dráuzio Varella demole o projeto de Moro para o cigarro,https://www.diariodocentrodomundo.com.br/video-drauzio-varella-demole-o-projeto-de-moro-para-o-cigarro/
[184],Erika K Nakamura,21-02-2019 08:53:52+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Do ,Fátima Bernardes debateu sobre homofobia no “Encontro” de hoje e foi surpreendia pela declaração de um rapaz da plateia.,“Minha mãe me ama, conhece meus amigos, eu não sou assumido claramente pra minha mãe. Ela respeita, dá conselhos, mas ainda não cheguei e falei ‘mãe é isso, sofro disso desde a infância'”, disse ele.,A apresentadora o parabenizou pela coragem de falar sobre o assunto ao vivo no programa e o aconselhou. “Vou te falar: como mãe, eu acho que o coração dela sabe porque mãe conhece muito o filho. Talvez isso ajude hoje a ter uma conversa mais bonita, mais franca. Quem sabe dentro de casa você se sinta mais confortável pra enfrentar o que é tão difícil fora de casa? Obrigada pela coragem, por ter vindo até aqui falar sobre isso”, disse Fátima.","No programa de Fátima Bernardes na Globo, integrante da plateia surpreende ao assumir homossexualidade ao vivo",https://www.diariodocentrodomundo.com.br/no-programa-de-fatima-bernardes-na-globo-integrante-da-plateia-surpreende-ao-assumir-homossexualidade-ao-vivo/
[185],Jose Cassio,20-03-2019 14:46:09+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"É difícil para o brasileiro entender a importância do seu país no cenário internacional. A visita do presidente Jair Bolsonaro à Casa Branca sinaliza que o Brasil e os seus cidadãos querem ser tratados como seres de segunda categoria.,Um ex-embaixador americano no Arraial de Bolsonaro dizia que os “brasileiros pensam que os flatos dos americanos são cheirosos”.,A comitiva oficial brasileira passou os últimos dias oferecendo ao público um daqueles espetáculos nos quais faz questão de exibir o que o Brasil tem de pior.,À exceção das costumeiras cenas de desforço físico na Casa Branca, a que os incautos cidadãos assistiram às vezes rindo, às vezes com pena, às vezes com vergonha do seu país, os membros da comitiva apresentaram uma “performance” completa – gritaria, frases desconexas, manobras de entrar na residência de Trump, sair da Casa Branca, sem ninguém entendesse direito o que, exatamente, estava sendo discutido. Ao final, acabou saindo uma decisão tão incompreensível para o cidadão comum quanto a presença do presidente na Casa Branca que ele fora obrigado a ver nas redes sociais.,Trata-se, no caso, da decisão de isentar vistos para turistas dos Estados Unidos. Ninguém entendeu a decisão, nem entendeu a discussão em torno dela e, sobretudo, não interessou em saber ou entender.,A maioria dos cidadãos, inclusive não entende a repercussão dessa decisão.,No entanto, foi em torno dessa colossal decisão unilateral, que a comitiva gastou dias inteiros – ao final dos quais seus integrantes saíram falando em “avanço das relações diplomáticas” e “melhoria da imagem do Brasil”, sem que qualquer cidadão pudesse sentir ou compreender que havia ganho ou perdido alguma coisa.,A classe diplomática brasileira, entretida, em discutir sobre si mesma, dirá que temas como esse são importantes para o país, mas não são, pois influem na soberania nacional. Eis aí um caso que as aparências enganam. Como tantos outros, a visita oficial parece importante e é importante para os interesses do cidadão – e, principalmente na vida do Brasil, influi, isso sim, na vida dos próprios diplomatas.,Falando o tempo todo entre si, lendo nas redes sociais, somente aquilo que se publica sobre eles próprios e ofuscados quanto à proeminência que julgam ter, os membros da comitiva conseguem tornar-se cada vez mais tediosos e menos aptos de beneficiar a vida de quem seja.",O resultado pífio de Bolsonaro na Casa Branca. Por Freddy Freitas,https://www.diariodocentrodomundo.com.br/o-resultado-pifio-de-bolsonaro-na-casa-branca-por-freddy-freitas/
[186],Diario do Centro do Mundo,20-03-2019 21:58:24+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO: Bolsonaro diz que “filhos de Bolsa Família” têm menor desenvolvimento intelectual,https://www.diariodocentrodomundo.com.br/video-bolsonaro-diz-que-filhos-de-bolsa-familia-tem-menor-desenvolvimento-intelectual/
[187],Diario do Centro do Mundo,31-03-2019 15:12:47+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Era dia 16 de abril de 1984. Eu tinha apenas 15 anos de idade e o sonho de mudar o mundo. Sou eu um dos “pontinhos” humanos representados nessa foto! Sentia arrepios ao cantar Vandré, Chico, Caetano, Elis, Raul…,
Nós, o povo, estávamos derrubando uma ditadura assassina. Ditadura que um dia matou o pai de um “amiguinho” da escola, um jornalista que havia se apresentado voluntariamente para prestar depoimento numa delegacia, Vladimir Herzog. Ditadura sangrenta e burra, que concentrou a renda, aumentou a miséria, se refestelou na corrupção e reprimiu e torturou quem ousou dela discordar.,Ironicamente o grito de guerra mais cantando naquele dia era: “O povo não é bobo, abaixo a Rede Globo”! Coitada da Globo, a mesma Globo que um dia apoiou e sustentou o Golpe de 64, a mesma Globo que deu a meu trabalho uma repercussão que eu nem poderia imaginar enquanto bradava gritos de guerra contra ela… Ironicamente a mesma Globo que hoje é chamada pelos talibãs bolsonaristas de – pasmem – comunista.,Ê volta do mundo, que o mundo dá. Passados 35 anos daquele dia histórico, no dia em que se completa 55 anos do GOLPE MILITAR, uma horda de zumbis imbecilizados, liderados por um ex-militar medíocre expulso do exercito, parlamentar corrupto e obscuro, com 30 anos de serviços insignificantes ao parlamento, apologista de torturadores, estupradores e pedófilos… decide reescrever a história.,E pior que esse bando de zumbis zumbizando foi aos poucos sendo bem sucedido. Começou na eleição, quando transformou aquele ser humano desprezível em mito. Transformou o que de mais podre existia na velha politica em novo. E venceu.,Tenho convicção que nem eles imaginavam que poderiam vencer, tal despreparo e falta de planejamento vêm demonstrando, perdidos, em seu desgoverno. A realidade é dura. Incapazes de lidar com ela, os zumbis hipnotizados preferem viver em seu mundo virtual… onde como num vídeo-game, podem eles mesmos criar a sua realidade: não houve Golpe em 64; o Brasil É (note o tempo verbal, que faz a mentira viajar 55 anos) ameaçado pelos Comunistas; o Nazismo é de esquerda; a Terra é plana…,O grande problema é que as fantasias dementes desses fanáticos tomaram corpo, saíram de seu imaginário doentio e estão concretizadas no mundo real. Parece um pesadelo, mas é pior, muito pior. Com essa gente governando, o Brasil caminha a passos largos para uma “Venezuelização” as avessas.,O “senhor” de 50 anos que escreve esse texto tem muito medo do que o futuro reserva ao Brasil, medo de que uma nova ditadura se instale – apoiada pela mesma classe média ignorante e hipócrita que apoiou a primeira – mas tem também a certeza de que dentro dele mora o espirito libertário de um menino de 15 anos, que se preciso for, irá se juntar a uma multidão e sair caminhando e cantando e seguindo a canção… afinal: APESAR DE VOCÊ AMANHÃ HÁ DE SER OUTRO DIA !","Parece um pesadelo, mas é pior, muito pior. Por Lawrence Wahba",https://www.diariodocentrodomundo.com.br/parece-um-pesadelo-mas-e-pior-muito-pior-por-lawrence-wahba/
